database_uid,db_id,scenario,scenario_zh,task_id,question,schema_ref,task_ref
spider_data__pilot_1,pilot_1,aviation_airport,机场航空,task_001038,How many pilots are younger than all pilots who own the F-14 Fighter?,schemas/by_database/spider_data__pilot_1.json,tasks/by_database/spider_data__pilot_1.jsonl
spider_data__pilot_1,pilot_1,aviation_airport,机场航空,task_001039,Find all different planes whose names contain substring 'Bomber'.,schemas/by_database/spider_data__pilot_1.json,tasks/by_database/spider_data__pilot_1.jsonl
spider_data__pilot_1,pilot_1,aviation_airport,机场航空,task_001040,What are the different plane names that contain the word Bomber?,schemas/by_database/spider_data__pilot_1.json,tasks/by_database/spider_data__pilot_1.jsonl
spider_data__pilot_1,pilot_1,aviation_airport,机场航空,task_001041,Find the number of all pilots whose age is older than some pilot who has plane Piper Cub.,schemas/by_database/spider_data__pilot_1.json,tasks/by_database/spider_data__pilot_1.jsonl
spider_data__pilot_1,pilot_1,aviation_airport,机场航空,task_001042,How many pilots are older than the youngest pilot who has Piper Cub?,schemas/by_database/spider_data__pilot_1.json,tasks/by_database/spider_data__pilot_1.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001043,How many races are there?,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001044,Count the number of races.,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001045,List the winning drivers and winning teams of races in ascending alphabetical order of winning team.,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001046,"What are the winning drivers and teams of races, ordered alphabetically by team?",schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001047,"Which winning drivers of races had pole position that is not ""Junior Strous""?",schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001048,Return the winning drivers of races who did not have the pole position of Junior Strous.,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001049,Who are the constructors of drivers sorted by drivers' age in ascending order?,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001050,"Return the different constructors of drivers, ordered by age ascending.",schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001051,What are the distinct entrant types of drivers aged 20 or older?,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001052,Give the different entrant types for drivers at least 20 years old.,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001053,What are the maximum and minimum age of driver?,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001054,Return the maximum and minimum age across drivers.,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001055,How many different engines are used by drivers with age older than 30 or younger than 20?,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001056,Count the number of different engines used by drivers who had an age either over 30 or under 20.,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001057,List all names of drivers in descending alphabetical order.,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001058,"What are the names of drivers, ordered descending alphabetically?",schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001059,Please show the names of drivers and the names of races they participate in.,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001060,What are the names of drivers and the names of the races they took part in?,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001061,Please show the names of drivers and the number of races they participate in.,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001062,How many races did each driver participate in?,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001063,Please show the age of the driver who participated in the most number of races.,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001064,What is the age of the driver who raced in the most races?,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001065,Please show the names and ages of the drivers who participated in at least two races.,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001066,What are the names and ages of drivers who raced in two or more races?,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001067,Please list the names of races with drivers aged 26 or older participating.,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001068,What are the names of races in which drivers 26 or older took part?,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001069,"List the names of drivers whose constructor is not ""Bugatti"".",schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001070,What are the names od drivers who did not have the constructor Bugatti?,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001071,List different constructors and the number of drivers that use each constructor.,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001072,How many drivers use each constructor?,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001073,List the most common type of engine used by drivers.,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001074,What is the most common type of engine?,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001075,List the types of engines that are used by at least two drivers.,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001076,What are the engine types that are used by two or more drivers?,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001077,List the names of drivers that do not participate in any race.,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001078,What are names of drivers who did not take part in a race?,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001079,Show the constructors that are used both by drivers with age lower than 20 and drivers with age over than 30.,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001080,What are the constructors who are used by both drivers who are younger than 20 and drivers older than 30?,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001081,Find the teams that won more than once.,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001082,Which teams won more than 1 race?,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001083,"Find the names of drivers who were in both ""James Hinchcliffe"" and ""Carl Skerlong"" pole positions before.",schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001084,What are the names of drivers who had both the pole position James Hinchcliffe and the pole position Carl Skerlong?,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001085,"find the name of drivers who were never in ""James Hinchcliffe"" pole position before.",schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__car_road_race,car_road_race,racing_competition,赛车竞赛,task_001086,What are the names of drivers except for those who had the pole position James Hinchcliffe?,schemas/by_database/spider_data__car_road_race.json,tasks/by_database/spider_data__car_road_race.jsonl
spider_data__bike_racing,bike_racing,racing_competition,赛车竞赛,task_001087,How many bikes are heavier than 780 grams?,schemas/by_database/spider_data__bike_racing.json,tasks/by_database/spider_data__bike_racing.jsonl
spider_data__bike_racing,bike_racing,racing_competition,赛车竞赛,task_001088,List the product names and weights of the bikes in ascending order of price.,schemas/by_database/spider_data__bike_racing.json,tasks/by_database/spider_data__bike_racing.jsonl
