task_id,source,split,db_id,database_uid,scenario,scenario_zh,question,gold_sql,evidence,original_sample_index,original_source_path,schema_ref,schema_markdown_ref,knowledge_ref,execution_status,result_mode,result_columns,result_row_count,verification_sql,verification_result_row_count,is_corrected,correction_category,correction_type,correction_reason,original_question,original_gold_sql
task_001181,train,train,trains,train__trains,rail_train_station,铁路交通,Which direction do most of the trains with rectangle-shaped second cars run?,SELECT T2.direction FROM cars AS T1 INNER JOIN trains AS T2 ON T1.train_id = T2.id WHERE T1.position = 2 AND T1.shape = 'rectangle' GROUP BY T2.direction ORDER BY COUNT(T2.id) DESC LIMIT 1,most of the trains refers to MAX(count(id)); second cars refers to position = 2,27,train/train_traffic.json,schemas/by_database/train__trains.json,schemas/by_database/train__trains.md,knowledge/by_database/train__trains_knowledge_database.md,ok,full_rows,"[""direction""]",1,,,False,,,,,
task_001182,train,train,trains,train__trains,rail_train_station,铁路交通,How many trains running west have double sided cars in 3rd position?,SELECT COUNT(T.train_id) FROM (SELECT T1.train_id FROM cars AS T1 INNER JOIN trains AS T2 ON T1.train_id = T2.id WHERE T1.position = 3 AND T2.direction = 'west' AND T1.sides = 'double' GROUP BY T1.train_id)as T,west is a direction; double sided cars refers to sides = 'double'; 3rd position refers to position = 3,28,train/train_traffic.json,schemas/by_database/train__trains.json,schemas/by_database/train__trains.md,knowledge/by_database/train__trains_knowledge_database.md,ok,full_rows,"[""COUNT(T.train_id)""]",1,,,False,,,,,
task_001183,train,train,trains,train__trains,rail_train_station,铁路交通,How many eastbound trains have rectangular-shaped head cars?,SELECT COUNT(T.train_id) FROM (SELECT T1.train_id FROM cars AS T1 INNER JOIN trains AS T2 ON T1.train_id = T2.id WHERE T1.position = 1 AND T2.direction = 'east' AND T1.shape = 'rectangle' GROUP BY T1.train_id)as T,eastbound refers to direction = 'east'; head cars refers to position = 1,29,train/train_traffic.json,schemas/by_database/train__trains.json,schemas/by_database/train__trains.md,knowledge/by_database/train__trains_knowledge_database.md,ok,full_rows,"[""COUNT(T.train_id)""]",1,,,False,,,,,
task_001184,train,train,trains,train__trains,rail_train_station,铁路交通,"Among the trains running west, how many trains have no more than one car with an open roof?","SELECT SUM(CASE WHEN T1.direction = 'west' THEN 1 ELSE 0 END)as count FROM trains AS T1 INNER JOIN ( SELECT train_id, COUNT(id) FROM cars WHERE roof = 'none' GROUP BY train_id HAVING COUNT(id) = 1 ) AS T2 ON T1.id = T2.train_id ",running west refers to direction = 'west'; open roof refers to roof = 'none',30,train/train_traffic.json,schemas/by_database/train__trains.json,schemas/by_database/train__trains.md,knowledge/by_database/train__trains_knowledge_database.md,ok,full_rows,"[""count""]",1,,,False,,,,,
task_001185,train,train,trains,train__trains,rail_train_station,铁路交通,Which direction does the majority of the trains that have 3 cars are running?,"SELECT T1.direction FROM trains AS T1 INNER JOIN ( SELECT train_id, COUNT(id) AS carsNum FROM cars GROUP BY train_id HAVING carsNum = 3 ) AS T2 ON T1.id = T2.train_id GROUP BY T1.direction",3 cars refers to carsNum = 3,31,train/train_traffic.json,schemas/by_database/train__trains.json,schemas/by_database/train__trains.md,knowledge/by_database/train__trains_knowledge_database.md,ok,full_rows,"[""direction""]",2,,,False,,,,,
task_001186,train,train,trains,train__trains,rail_train_station,铁路交通,How many trains with fully loaded head cars are running east?,SELECT COUNT(DISTINCT c.train_id) FROM cars AS c INNER JOIN trains AS t ON c.train_id = t.id WHERE c.position = 1 AND c.load_num = 3 AND t.direction = 'east',fully loaded refers to load_num = 3; head cars refers to position = 1,32,train/train_traffic.json,schemas/by_database/train__trains.json,schemas/by_database/train__trains.md,knowledge/by_database/train__trains_knowledge_database.md,ok,full_rows,"[""COUNT(DISTINCT c.train_id)""]",1,,,True,评测标准有问题,sql,题目明确 running east，原 Gold 没有筛选 east；修复版加入 trains.direction = 'east'。,How many trains with fully loaded head cars are running east?,SELECT COUNT(DISTINCT T1.train_id) FROM cars AS T1 INNER JOIN trains AS T2 ON T1.train_id = T2.id WHERE T1.position = 1 AND T1.load_num = 3
task_001187,train,train,trains,train__trains,rail_train_station,铁路交通,How many cars running east have double-sided tail cars?,"SELECT COUNT(T1.id) FROM trains AS T1 INNER JOIN cars AS T2 ON T1.id = T2.train_id INNER JOIN ( SELECT train_id, MAX(position) AS trailPosi FROM cars GROUP BY train_id ) AS T3 ON T1.id = T3.train_id WHERE T1.direction = 'east' AND T2.position = T3.trailPosi AND T2.sides = 'double'",east is an direction; double-sided refers to sides = 'double'; tail refers to carsposition = trailPosi,33,train/train_traffic.json,schemas/by_database/train__trains.json,schemas/by_database/train__trains.md,knowledge/by_database/train__trains_knowledge_database.md,ok,full_rows,"[""COUNT(T1.id)""]",1,,,False,,,,,
task_001188,train,train,trains,train__trains,rail_train_station,铁路交通,List all the directions of the trains that have empty cars.,SELECT T2.direction FROM cars AS T1 INNER JOIN trains AS T2 ON T1.train_id = T2.id WHERE T1.load_num = 0,empty cars refers to load_num = 0,34,train/train_traffic.json,schemas/by_database/train__trains.json,schemas/by_database/train__trains.md,knowledge/by_database/train__trains_knowledge_database.md,ok,full_rows,"[""direction""]",3,,,False,,,,,
task_001189,train,train,trains,train__trains,rail_train_station,铁路交通,What is the direction of the train with a diamond-shaped load in its 2nd car?,SELECT t.direction FROM cars AS c JOIN trains AS t ON c.train_id = t.id WHERE c.position = 2 AND c.load_shape = 'diamond',2nd car refers to position = 2,35,train/train_traffic.json,schemas/by_database/train__trains.json,schemas/by_database/train__trains.md,knowledge/by_database/train__trains_knowledge_database.md,ok,full_rows,"[""direction""]",1,,,True,Gold SQL 字段错误,sql,题目说 diamond-shaped load，应筛 cars.load_shape；原 Gold 错筛 cars.shape，导致返回空。,What is the direction of the train with a diamond-shaped load in its 2nd car?,SELECT T2.direction FROM cars AS T1 INNER JOIN trains AS T2 ON T1.train_id = T2.id WHERE T1.position = 2 AND T1.shape = 'diamond'
task_001190,train,train,trains,train__trains,rail_train_station,铁路交通,"Among the trains running west, how many trains have three-wheeled, jagged roof cars?",SELECT SUM(CASE WHEN T2.direction = 'west' THEN 1 ELSE 0 END)as count FROM cars AS T1 INNER JOIN trains AS T2 ON T1.train_id = T2.id WHERE T1.wheels = 3 AND T1.roof = 'jagged',west is an direction; three-wheeled refers to wheels = 3; jagged roof refers to roof = 'jagged',36,train/train_traffic.json,schemas/by_database/train__trains.json,schemas/by_database/train__trains.md,knowledge/by_database/train__trains_knowledge_database.md,ok,full_rows,"[""count""]",1,,,False,,,,,
task_001191,train,train,trains,train__trains,rail_train_station,铁路交通,Provide the directions for all the trains that have 2 or less cars.,"SELECT T1.direction FROM trains AS T1 INNER JOIN ( SELECT train_id, MAX(position) AS trailPosi FROM cars GROUP BY train_id ) AS T2 ON T1.id = T2.train_id WHERE T2.trailPosi <= 2",2 or less cars refers to trailPosi < = 2,37,train/train_traffic.json,schemas/by_database/train__trains.json,schemas/by_database/train__trains.md,knowledge/by_database/train__trains_knowledge_database.md,ok,full_rows,"[""direction""]",6,,,False,,,,,
task_001192,train,train,trains,train__trains,rail_train_station,铁路交通,What percentage of all trains have at least 4 cars? Also list the distinct directions of those trains.,"WITH train_lengths AS (SELECT t.id, t.direction, MAX(c.position) AS car_count FROM trains AS t JOIN cars AS c ON t.id = c.train_id GROUP BY t.id, t.direction), pct AS (SELECT 100.0 * SUM(CASE WHEN car_count >= 4 THEN 1 ELSE 0 END) / COUNT(*) AS percentage FROM train_lengths) SELECT pct.percentage, GROUP_CONCAT(DISTINCT tl.direction) AS directions FROM pct CROSS JOIN train_lengths AS tl WHERE tl.car_count >= 4 GROUP BY pct.percentage","at least 4 cars refers to trailPosi > = 4; calculation = MULTIPLY(DIVIDE(count(trailPosi > = 4 then id), count(id)), 100)",38,train/train_traffic.json,schemas/by_database/train__trains.json,schemas/by_database/train__trains.md,knowledge/by_database/train__trains_knowledge_database.md,ok,full_rows,"[""percentage"", ""directions""]",1,,,True,Gold SQL 输出结构错误,question_and_sql,原 Gold 用 UNION ALL 把百分比和方向混在同一列，并重复列出每辆符合条件 train 的方向，输出结构不适合评估。修复版明确为一行返回百分比和符合条件 trains 的 distinct directions。,What is the percentage of all the trains with at least 4 cars? List the directions of the said trains.,"SELECT CAST(COUNT(CASE WHEN T2.trailPosi >= 4 THEN T1.id ELSE NULL END) AS REAL) * 100 / COUNT(T1.id) FROM trains AS T1 INNER JOIN ( SELECT train_id, MAX(position) AS trailPosi FROM cars GROUP BY train_id ) AS T2 ON T1.id = T2.train_id UNION ALL SELECT T1.direction FROM trains AS T1 INNER JOIN ( SELECT train_id, MAX(position) AS trailPosi FROM cars t GROUP BY train_id ) AS T2 ON T1.id = T2.train_id AND T2.trailPosi >= 4"
task_001193,train,train,trains,train__trains,rail_train_station,铁路交通,"List each train's head-car load shape, identify the most common head-car load shape, and calculate the percentage of trains with that most common head-car load shape that run east.","WITH head_cars AS (SELECT c.train_id, c.load_shape, t.direction FROM cars AS c JOIN trains AS t ON c.train_id = t.id WHERE c.position = 1), shape_counts AS (SELECT load_shape, COUNT(*) AS shape_count FROM head_cars GROUP BY load_shape), most_common AS (SELECT load_shape FROM shape_counts ORDER BY shape_count DESC, load_shape ASC LIMIT 1), east_stats AS (SELECT ROUND(100.0 * SUM(CASE WHEN direction = 'east' THEN 1 ELSE 0 END) / COUNT(*), 2) AS percentage_east FROM head_cars WHERE load_shape = (SELECT load_shape FROM most_common)) SELECT train_id, load_shape AS head_car_load_shape, (SELECT load_shape FROM most_common) AS most_common_load_shape, (SELECT percentage_east FROM east_stats) AS percentage_east FROM head_cars ORDER BY train_id","which load shape has the highest number refers to MAX(load_shape); head car refers to position = 1; east is a direction; calculation = MULTIPLY(DIVIDE(count(direction = 'east' where MAX(load_shape) where position = 1 then id), count(id)), 100)",39,train/train_traffic.json,schemas/by_database/train__trains.json,schemas/by_database/train__trains.md,knowledge/by_database/train__trains_knowledge_database.md,ok,full_rows,"[""train_id"", ""head_car_load_shape"", ""most_common_load_shape"", ""percentage_east""]",20,,,True,评测标准有问题 / 题目复杂但预测更合理,question_and_sql,题目要求列出每列 train 的 head car load shape，找出现次数最多的 load shape，并计算该 shape 中 east trains 的百分比。原 Gold 用 train_id DESC LIMIT 1 选所谓最高数量，明显不符合 highest number；修复版按 head car load_shape 聚合。,List all the load shapes of all head cars of each train and identify which load shape has the highest number. Calculate the percentage of the trains with the said head car that are running eas,"SELECT DISTINCT T3.load_shape FROM ( SELECT load_shape, train_id FROM cars WHERE position = 1 ORDER BY train_id DESC ) AS T3 UNION ALL SELECT T4.load_shape FROM ( SELECT load_shape, train_id FROM cars WHERE position = 1 ORDER BY train_id DESC LIMIT 1 ) AS T4 UNION ALL SELECT (CAST(COUNT(DISTINCT CASE WHEN T2.direction = 'east' THEN T2.id ELSE NULL END) AS REAL) * 100 / COUNT(DISTINCT T2.id)) FROM cars AS T1 INNER JOIN trains AS T2 ON T1.train_id = T2.id WHERE T1.position = 1 AND T1.load_shape = ( SELECT T4.load_shape FROM ( SELECT load_shape, train_id FROM cars AS T WHERE position = 1 ORDER BY train_id DESC LIMIT 1 ) AS T4 )"
task_001194,train,train,car_retails,train__car_retails,road_vehicle_business,道路车辆,List the country and how many customers are there.,"SELECT country, COUNT(customerNumber) FROM customers GROUP BY country",,40,train/train_traffic.json,schemas/by_database/train__car_retails.json,schemas/by_database/train__car_retails.md,knowledge/by_database/train__car_retails_knowledge_database.md,ok,full_rows,"[""country"", ""COUNT(customerNumber)""]",28,,,False,,,,,
task_001195,train,train,car_retails,train__car_retails,road_vehicle_business,道路车辆,Which different vendor has the most amount of orders? Calculate the total estimated earnings.,"WITH vendor_totals AS (SELECT p.productVendor, SUM(od.quantityOrdered) AS total_quantity_ordered, SUM(od.quantityOrdered * (p.MSRP - p.buyPrice)) AS total_estimated_earnings FROM products AS p JOIN orderdetails AS od ON p.productCode = od.productCode GROUP BY p.productVendor) SELECT productVendor, total_estimated_earnings FROM vendor_totals WHERE total_quantity_ordered = (SELECT MAX(total_quantity_ordered) FROM vendor_totals) ORDER BY productVendor","amount of order refers to quantityOrdered; most amount of orders refers to SUM(QuantityOrdered); estimated earnings refers to expected profits; expected profits = SUBTRACT(msrp, buyPrice);",41,train/train_traffic.json,schemas/by_database/train__car_retails.json,schemas/by_database/train__car_retails.md,knowledge/by_database/train__car_retails_knowledge_database.md,ok,full_rows,"[""productVendor"", ""total_estimated_earnings""]",1,,,True,Gold SQL 聚合口径错误,sql,题目问 vendor 层面的 most amount of orders 和 total estimated earnings；原 Gold 按单个产品的 MSRP-buyPrice 分组，只返回一个产品利润差。修复版按 vendor 汇总订购数量并计算总预计收益。,Which different vendor has the most amount of orders? Calculate the total estimated earnings.,"SELECT DISTINCT T1.productVendor, T1.MSRP - T1.buyPrice FROM products AS T1 INNER JOIN orderdetails AS T2 ON T1.productCode = T2.productCode GROUP BY T1.productVendor, T1.MSRP, T1.buyPrice ORDER BY COUNT(T2.quantityOrdered) DESC LIMIT 1"
task_001196,train,train,car_retails,train__car_retails,road_vehicle_business,道路车辆,Who is the sales agent of the distinct customer who paid the highest amount in the year 2004?,"SELECT DISTINCT T3.lastName, T3.firstName FROM payments AS T1 INNER JOIN customers AS T2 ON T1.customerNumber = T2.customerNumber INNER JOIN employees AS T3 ON T2.salesRepEmployeeNumber = T3.employeeNumber WHERE STRFTIME('%Y', T1.paymentDate) = '2004' ORDER BY T1.amount DESC LIMIT 1",,42,train/train_traffic.json,schemas/by_database/train__car_retails.json,schemas/by_database/train__car_retails.md,knowledge/by_database/train__car_retails_knowledge_database.md,ok,full_rows,"[""lastName"", ""firstName""]",1,,,False,,,,,
